movie_id,title_1M,genres_1M,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year,clean_title,imdbId,tmdbId,description
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,"To Wong Foo, Thanks for Everything! Julie Newmar",114682.0,9090.0,"Three drag queens travel cross-country until their car breaks down, leaving them stranded in a small town."
204,Under Siege 2: Dark Territory (1995),['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Under Siege 2: Dark Territory,114781.0,3512.0,"Casey Ryback, is on vacation, with his recently orphaned niece to attend his brothers funeral by train but when terrorists hijack it, to use as a mobile base to hack a top secret destructive US satellite, Ryback must stop them."
205,Unstrung Heroes (1995),"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Unstrung Heroes,114798.0,52856.0,"When a youngster needs a break from the pressures of his parents' household, he moves in with his offbeat uncles and learns some invaluable life lessons."
206,Unzipped (1995),['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,Unzipped,114805.0,77350.0,One of the most successful designers in high fashion plans his fall 1994 collection. Follow the behind-the-scenes look at the creative side of fashion.
207,"Walk in the Clouds, A (1995)","['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,"Walk in the Clouds, A",114887.0,9560.0,"Paul Sutton, a young married soldier, befriends a pregnant lady who is petrified her father will disown her, and agrees to pose as her boyfriend. As time passes, they start growing fond of each other."
208,Waterworld (1995),"['Action', 'Adventure']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Waterworld,114898.0,9804.0,"In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land."
209,White Man's Burden (1995),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,White Man's Burden,114928.0,31611.0,"In an alternative America where African-Americans and White Americans have reversed cultural roles, a white factory worker kidnaps a black factory owner for dismissing him over perceived disdain."
210,Wild Bill (1995),['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,Wild Bill,114938.0,65796.0,The early career of legendary lawman Wild Bill Hickock is telescoped and culminates in his relocation in Deadwood and a reunion with Calamity Jane.
211,"Browning Version, The (1994)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Browning Version, The",109340.0,49805.0,"On the verge of forced resignation, a strict old-fashioned teacher rethinks his life."
212,Bushwhacked (1995),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Bushwhacked,112602.0,26258.0,"Framed for murder and on the run from authorities, a sleazy courier poses as a scout leader. But he has no idea what he's in for when he must actually take charge of a group of kids on a hiking trip."
214,Before the Rain (Pred dozhdot) (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Before the Rain (Pred dozhdot),110882.0,19155.0,Three interconnected stories of love under the threat of civil war in Macedonia and London.
215,Before Sunrise (1995),"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,Before Sunrise,112471.0,76.0,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together."
216,Billy Madison (1995),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Billy Madison,112508.0,11017.0,"In order to inherit his fed-up father Brian's hotel empire, immature and lazy Billy Madison must repeat grades one through twelve all over again. The further Billy progresses, the harder his hated rival Eric Gordon tries to stop him."
217,"Babysitter, The (1995)","['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,"Babysitter, The",112438.0,37141.0,A teenage babysitter is the focus of two boys and a man's separate obsessions.
218,Boys on the Side (1995),"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Boys on the Side,112571.0,9382.0,"Robin shares a ride in her car with Jane from New York to Los Angeles. They stop at Jane's friend Holly's place in Pittsburgh and take her with them west, making a long stop in Tucson. The three very different women become close friends."
219,"Cure, The (1995)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,"Cure, The",112757.0,6715.0,"Erik, a loner, finds a friend in Dexter, an eleven-year-old boy with AIDS. They vow to find a cure for AIDS together and save Dexter's life in an eventful summer."
220,Castle Freak (1995),['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,Castle Freak,112643.0,18256.0,A man travels to Italy with his family to live in the castle they have recently inherited. But he soon begins to suspect that they are not the only occupants.
222,Circle of Friends (1995),"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,Circle of Friends,112679.0,22625.0,"Three women, who've been friends since childhood, meet at university in Dublin in 1957. Student and boyfriend life begins."
223,Clerks (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Clerks,109445.0,2292.0,"A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof."
224,Don Juan DeMarco (1995),"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,Don Juan DeMarco,112883.0,1909.0,"A psychiatrist must cure a young patient who presents himself as Don Juan, the world's greatest lover."
225,Disclosure (1994),"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,Disclosure,109635.0,8984.0,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life."
226,Dream Man (1995),['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,Dream Man,112899.0,61813.0,"Kris is a homicide cop with psychic abilities. She works to prove that the prime suspect in her latest case (the much younger husband of the millionaire victim) is innocent. But are her visions true, or planned by someone who knows what she can see?—Kathy Li"
227,Drop Zone (1994),['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Drop Zone,109676.0,4954.0,A tough cop teams up with a professional skydiver to capture a renegade computer hacker on the run from the law.
228,Destiny Turns on the Radio (1995),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Destiny Turns on the Radio,112854.0,62488.0,"After 3 years in prison, Julian breaks out and returns to Vegas to get his half from the bank robbery and see Lucille again. The Devil took the loot and Tuerto took Lucille."
229,Death and the Maiden (1994),"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,Death and the Maiden,109579.0,10531.0,A political activist is convinced that her guest is a man who once tortured her for the government.
233,Exotica (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Exotica,109759.0,20156.0,"A man plagued by neuroses frequents the club Exotica in an attempt to find solace, but even there his past is never far away."
234,Exit to Eden (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Exit to Eden,109758.0,18395.0,"Elliot heads for the sexual fantasy island, Eden. He takes some photos of diamond smugglers. They and undercover cops want the photos and follow him to Eden."
235,Ed Wood (1994),"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Ed Wood,109707.0,522.0,Ambitious but troubled movie director Edward D. Wood Jr. tries his best to fulfill his dreams despite his lack of talent.
236,French Kiss (1995),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,French Kiss,113117.0,397.0,A woman flying to France to confront her straying fiance gets into trouble when the charming crook seated next to her uses her for smuggling.
237,Forget Paris (1995),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,Forget Paris,113097.0,10525.0,"Mickey, an NBA referee, meets Ellen, an American airline official, in Paris. It develops into a relationship of ups and downs."
238,Far From Home: The Adventures of Yellow Dog (1995),"['Adventure', ""Children's""]",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Far From Home: The Adventures of Yellow Dog,113028.0,27985.0,"Angus McCormick adopts a stray dog and names him Yellow. Several days later, while traveling along the coast of British Columbia with his father, John, he and Yellow become stranded when turbulent waters capsize their boat. John and his wife, Katherine, relentlessly badger rescue teams. Angus, schooled by John in wilderness survival skills, and assisted by intelligent Yellow, tries to attract rescuers.—Ray Hamel <hamel@primate.wisc.edu>"
239,"Goofy Movie, A (1995)","['Animation', ""Children's"", 'Comedy', 'Romance']",0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,"Goofy Movie, A",113198.0,15789.0,"When Max makes a preposterous promise to a girl he has a crush on, his chances to fulfilling it seem hopeless when he is dragged onto a cross-country trip with his embarrassing father, Goofy."
240,Hideaway (1995),['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,Hideaway,113303.0,27303.0,"Family man Hatch Harrison gets a special resuscitative medicine after ""dying"" in a car accident. Afterwards, he starts having strange nightmares such as killing a teen girl. Is it just dreams?"
241,Fluke (1995),"[""Children's"", 'Drama']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Fluke,113089.0,21183.0,"After a man dies in a car crash, he is reincarnated as a dog and attempts to reconnect with his family."
242,Farinelli: il castrato (1994),"['Drama', 'Musical']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1994,Farinelli: il castrato,109771.0,10954.0,"The story of castrato opera singer Carlo Broschi, who enthralled 18th-century European audiences under his stage name Farinelli."
243,Gordy (1995),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Gordy,113199.0,47867.0,A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.
244,Gumby: The Movie (1995),"['Animation', ""Children's""]",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Gumby: The Movie,113234.0,43475.0,"In this offshoot of the 1950s ""claymation"" cartoon series, the crazy Blockheads threaten to ruin Gumby's benefit concert by replacing the entire city of Clokeytown with robots."
246,Hoop Dreams (1994),['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,Hoop Dreams,110057.0,14275.0,A film following the lives of two inner-city Chicago boys who struggle to become college basketball players on the road to going professional.
247,Heavenly Creatures (1994),"['Drama', 'Fantasy', 'Romance', 'Thriller']",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1994,Heavenly Creatures,110005.0,1024.0,"Two teenage girls share a unique bond: their parents, concerned that the friendship is too intense, separate them, and the girls take revenge."
248,Houseguest (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Houseguest,110066.0,17207.0,"In hot water with the mob over an unpaid debt, a con man poses as a family friend in an affluent Pennsylvania suburb."
249,Immortal Beloved (1994),"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,Immortal Beloved,110116.0,13701.0,"A biopic exploring Beethoven's tumultuous life, focusing on his romantic pursuits. The film investigates the identity of the mysterious woman to whom the composer penned a passionate love letter, delving into his complex relationships."
251,"Hunted, The (1995)",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,"Hunted, The",113360.0,32631.0,"An American businessman visiting Nagoya, Japan, meets a woman in a hotel bar. Returning to her room, 3 ninjas kill her and wound him, but he sees the ninja boss' face. Now, he's the prime target of a dangerous ninja cult."
252,I.Q. (1994),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,I.Q.,110099.0,11777.0,"A mechanic romances the mathematician niece of physicist Albert Einstein, with help from him and his friends."
254,Jefferson in Paris (1995),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Jefferson in Paris,113463.0,87729.0,Widower Thomas Jefferson (3rd US president 1801-09) lives in Paris 1785-90 with his daughter. He has a pretty slave girl accompany his other daughter to France. He has an alleged affair with her resulting in children.
256,Junior (1994),"['Comedy', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,Junior,110216.0,6280.0,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body."
257,Just Cause (1995),"['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1995,Just Cause,113501.0,9061.0,A Harvard professor is lured back into the courtroom after twenty-five years to take the case of a young black man condemned to death for the horrific murder of a child.
258,"Kid in King Arthur's Court, A (1995)","['Adventure', ""Children's"", 'Comedy', 'Fantasy', 'Romance']",0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1995,"Kid in King Arthur's Court, A",113538.0,37108.0,A Little League player is sent back into medieval times where he is given the task of saving Camelot.
259,Kiss of Death (1995),"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1995,Kiss of Death,113552.0,6071.0,A reformed convict goes undercover with the help of an angry detective to ensnare a psychotic mobster.
260,Star Wars: Episode IV - A New Hope (1977),"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1977,Star Wars: Episode IV - A New Hope,76759.0,11.0,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader."
261,Little Women (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Little Women,110367.0,9587.0,"Jo struggles for independence and sometimes clashes with her beloved mother and sisters Meg, Amy and Beth. She also contends with their cranky Aunt March, their impulsive neighbor Laurie and kindly linguistics professor Friedrich Bhaer."
262,"Little Princess, A (1995)","[""Children's"", 'Drama']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,"Little Princess, A",113670.0,19101.0,"Sara is sent to a strict boarding school after her father enlists in WWI. When he is presumed dead, the headmistress, knowing she will not receive any more money, forces the girl to become a servant."
263,Ladybird Ladybird (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Ladybird Ladybird,110296.0,49980.0,"Maggie, an unmarried mother of four children by four different men who abused her, leaves her kids home alone one night. A fire injures them and child services takes custody. Maggie fails to regain custody of her children."
264,"Enfer, L' (1994)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Enfer, L'",109731.0,17961.0,Paul and Nelly have everything to be happy: a dream wedding and a hotel. Until Paul starts to doubt Nelly.
265,Like Water for Chocolate (Como agua para chocolate) (1992),"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1992,Like Water for Chocolate (Como agua para chocolate),103994.0,18183.0,"When tradition prevents her from marrying the man she loves, a young woman discovers she has a unique talent for cooking."
266,Legends of the Fall (1994),"['Drama', 'Romance', 'War', 'Western']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1994,Legends of the Fall,110322.0,4476.0,"In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war."
268,Little Odessa (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Little Odessa,110365.0,47504.0,A cold-blooded hitman visits his estranged Russian immigrant family in Brooklyn.
269,My Crazy Life (Mi vida loca) (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,My Crazy Life (Mi vida loca),107566.0,32325.0,"Two Latina best friends in LA become enemies when one gets pregnant by the other's drug-dealer boyfriend. As their conflict grows, neighborhood violence affects them both."
270,Love Affair (1994),"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,Love Affair,110391.0,43742.0,"Two people meet on a flight to Sydney. Although both are engaged to others, they fall in love during their evacuation after a forced landing, and agree to meet in New York City three months later if the attraction lasts."
271,Losing Isaiah (1995),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Losing Isaiah,113691.0,28313.0,"The biological and adoptive mothers of a young boy are involved in a bitter, controversial custody battle."
272,"Madness of King George, The (1994)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Madness of King George, The",110428.0,11318.0,"When King George III goes mad, his Lieutenants try to adjust the rules to run the country without his participation."
274,Man of the House (1995),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Man of the House,113755.0,40490.0,"A young boy refuses to accept his mother's new boyfriend despite his attempts to win his respect. Meanwhile, the disgruntled relative of a criminal he prosecuted seeks revenge."
275,Mixed Nuts (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Mixed Nuts,110538.0,24070.0,The events focus around a crisis hotline business on one crazy night during the Christmas holidays.
276,Milk Money (1994),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,Milk Money,110516.0,8986.0,A group of young boys befriend a prostitute named V.
277,Miracle on 34th Street (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Miracle on 34th Street,110527.0,10510.0,A lawyer and a little girl must prove that a man claiming to be Santa Claus is the real thing.
278,Miami Rhapsody (1995),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Miami Rhapsody,113808.0,17402.0,"Gwyn begins doubting her ""yes"" to Matt's wedding proposal, when she hears about her parents' and brother's adultery."
279,My Family (1995),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,My Family,113896.0,38722.0,A man makes his way from Mexico to Los Angeles in the 1920s and gets married and raises a big family there. The movie follows the children until they get married and start their families in the 1960s.
280,Murder in the First (1995),"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,Murder in the First,113870.0,8438.0,An eager and idealistic young attorney defends an Alcatraz prisoner accused of murdering a fellow inmate. The extenuating circumstances: his client had just spent over three years in solitary confinement.
281,Nobody's Fool (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Nobody's Fool,110684.0,11593.0,A stubborn man past his prime reflects on his life of strict independence and seeks more from himself.
282,Nell (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Nell,110638.0,1945.0,"In a remote woodland cabin, a small-town doctor discovers Nell - a beautiful young hermit-woman with many secrets."
283,New Jersey Drive (1995),"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1995,New Jersey Drive,113967.0,39310.0,"Jason and Midget are two young, black teenagers living in Newark,New Jersey, the unofficial car theft capital of the world. Their favourite pastime is that of everybody in their neighbourhood: stealing cars and joyriding. The trouble starts when they steal a police car and the cops launch a violent offensive that involves beating and even shooting suspects.—Robert Zeithammel <zeit@cip.physik.uni-muenchen.de>"
285,Beyond Bedlam (1993),"['Drama', 'Horror']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1993,Beyond Bedlam,106402.0,56428.0,A detective begins to suspect a neurologist's experimental work on the serial killer he put in prison is responsible for a series of bizarre suicides.
286,Nemesis 2: Nebula (1995),"['Action', 'Sci-Fi', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1995,Nemesis 2: Nebula,113948.0,63105.0,"It has been 73 years since Alex failed and the Humans lost the Cyborg Wars. Since then, the Humans have been enslaved. Scientists have developed a new DNA strain, which could signal the end of the Cyborgs, and they inject it into a volunteer. When the Cyborgs learn of the woman and the baby they list both for termination. To escape, she takes a stolen Cyborg ship and transports back in time to East Africa in 1980, where the mother is killed, but the baby is saved. It takes 20 years, but the Cyborg bounty hunter Nebula finally locates the girl, named Alex, and travels back in time to terminate her.—Tony Fontana <tony.fontana@spacebbs.com>"
287,Nina Takes a Lover (1994),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,Nina Takes a Lover,110671.0,131957.0,A lonely young woman decides to kindle her passions in a fling with a married photographer after feeling challenged by her own best friend's affair.
288,Natural Born Killers (1994),"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,Natural Born Killers,110632.0,241.0,Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.
289,Only You (1994),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,Only You,110737.0,9058.0,"As a teen, Faith was told that her destiny is a man named Damon Bradley. Years later, when she's about to marry someone else, a Damon Bradley calls to wish them well, and Faith blows off her wedding to follow Damon to Italy."
290,Once Were Warriors (1994),"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1994,Once Were Warriors,110729.0,527.0,A family descended from Maori warriors is bedeviled by a violent father and the societal problems of being treated as outcasts.
292,Outbreak (1995),"['Action', 'Drama', 'Thriller']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,Outbreak,114069.0,6950.0,A team of Army doctors struggle to find a cure for the deadly Motaba virus that was transported from Africa to North America by a white-headed Capuchin monkey and is now spreading quickly throughout a small California town.
294,"Perez Family, The (1995)","['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,"Perez Family, The",114113.0,63020.0,"In 1980, USA opens to Cuban refugees. Once in Miami, Dorita tries to create a Perez ""family"" of 3 to get a sponsor. She wants Juan to be her ""husband"" - plus a ""son"" or ""dad""."
295,"Pyromaniac's Love Story, A (1995)","['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,"Pyromaniac's Love Story, A",114210.0,2307.0,"A baker's apprentice and a wig tycoon's son get caught up in arson drama. When Sergio's offered money to claim responsibility, true arsonist Garet objects. They end up in romantic chaos with Hattie and Stephanie."
296,Pulp Fiction (1994),"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1994,Pulp Fiction,110912.0,680.0,"The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption."
297,Panther (1995),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Panther,114084.0,41478.0,A dramatized account of the story of The Black Panther Party of Self-Defense.
299,Priest (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Priest,110889.0,40156.0,"A homosexual Catholic priest finds out during confessional that a young girl is being sexually abused by her father, and has to decide how to deal with both that secret and his own."
300,Quiz Show (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Quiz Show,110932.0,11450.0,"A young lawyer, Richard Goodwin, investigates a potentially fixed game show. Charles Van Doren, a big time show winner, is under Goodwin's investigation."
303,"Quick and the Dead, The (1995)","['Action', 'Adventure', 'Western']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,"Quick and the Dead, The",114214.0,12106.0,"A female gunfighter returns to a frontier town where a dueling tournament is being held, which she enters in an effort to avenge her father's death."
304,Roommates (1995),"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Roommates,114296.0,161495.0,An elderly yet young-at-heart man moves in with his grandson and both their lives turn upside-down.
305,Ready to Wear (Pret-A-Porter) (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Ready to Wear (Pret-A-Porter),110907.0,3586.0,A chronicle of the interconnected lives of a group of people in the lead up to Paris Fashion Week.
310,Rent-a-Kid (1995),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Rent-a-Kid,114268.0,36357.0,"Harry Haber, the owner of a rent office, has an original idea: to rent babies from a nearby orphanage to the local families. He rents the three Ward children to his first customers."
311,Relative Fear (1994),"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1994,Relative Fear,110965.0,92769.0,Just why are people surrounding Adam Pratman dropping down dead? Is this five year old really a murderous sociopath?
312,Stuart Saves His Family (1995),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Stuart Saves His Family,114571.0,28033.0,A self-help advocate struggles to put his dysfunctional family in its place.
313,"Swan Princess, The (1994)","['Animation', ""Children's""]",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Swan Princess, The",111333.0,22586.0,A power-hungry sorcerer curses a princess to live as a swan by day in this tale of everlasting love.
314,"Secret of Roan Inish, The (1994)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Secret of Roan Inish, The",111112.0,14334.0,Young Fiona lives with her grandparents in a small fishing village where she takes an active role to unravel the mysterious secrets.
315,"Specialist, The (1994)",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Specialist, The",111255.0,2636.0,A woman entices a bomb expert she's involved with into destroying the mafia that killed her family.
316,Stargate (1994),"['Action', 'Adventure', 'Sci-Fi']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,Stargate,111282.0,2164.0,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra."
317,"Santa Clause, The (1994)","[""Children's"", 'Comedy', 'Fantasy']",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1994,"Santa Clause, The",111070.0,11395.0,"When a man inadvertently makes Santa fall off his roof on Christmas Eve, he finds himself magically recruited to take his place."
318,"Shawshank Redemption, The (1994)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Shawshank Redemption, The",111161.0,278.0,"A banker convicted of uxoricide forms a friendship over a quarter century with a hardened convict, while maintaining his innocence and trying to remain hopeful through simple compassion."
319,Shallow Grave (1994),['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,Shallow Grave,111149.0,9905.0,Three friends discover their new flatmate dead but loaded with cash.
320,Suture (1993),"['Film-Noir', 'Thriller']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1993,Suture,108260.0,87078.0,"After his brother tries to kill him, a man survives only to find himself in another man's body."
321,Strawberry and Chocolate (Fresa y chocolate) (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Strawberry and Chocolate (Fresa y chocolate),106966.0,12527.0,"Story of two men who are opposites: one gay, the other straight; one a fierce communist, the other a fierce individualist; one suspicious, the other accepting; and how they come to love each other."
322,Swimming with Sharks (1995),"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Swimming with Sharks,114594.0,20306.0,"A young, naive Hollywood studio assistant finally turns the tables on his incredibly abusive producer boss."
